0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
48.1,d_20081001,23.8,16.4,8.9,3.8,0.5,0,28.2,14.5,3.2,0.8,0
49.6,d_20081101,25.8,17.1,9.1,4.7,0.7,0,24.6,12.6,2.7,0.9,0
36.8,d_20081201,43.7,30.3,15.2,10.2,4.7,0,19.7,9.8,2.1,0.7,0.1
30.2,d_20090101,50.5,38.8,21.8,13.8,6.8,0,19.3,9.4,1.7,0.5,0
30.2,d_20090201,50.1,39.6,21.5,12.7,6.4,0,19.8,10.4,1.6,0.4,0.1
36.8,d_20090301,40.8,25.9,8.7,4.3,1.4,0,22.5,14.7,2.8,0.8,0.3
48.3,d_20090401,28.3,18.5,7.8,3.8,0.8,0,23.4,11.3,2.1,0.1,0
39,d_20090501,55.4,40.6,25.4,17.5,6.6,0,5.7,1.8,0,0,0
36.5,d_20090601,62.9,47.5,26.9,19.9,9.8,0,0.6,0,0,0,0
41.7,d_20090701,53,34.8,23.1,18.1,11.4,0,5.2,1.4,0,0,0
43,d_20090801,50.1,34.2,23.1,18,13.2,0,6.8,2.5,0.2,0,0
48.3,d_20090901,34.1,21.5,10.4,6.6,1.5,0,17.6,9.5,3.6,2.1,0.4
43.2,d_20091001,18.6,11.3,4.2,1.1,0,0,38.3,27.9,17.2,11.3,5.9
45.1,d_20091101,15.7,8.8,1.3,0.1,0,0,39.2,28.3,17.1,11.8,6
50,d_20091201,11.1,4,0.2,0,0,0,39,27.4,12,7.1,4.1
54.8,d_20100101,6.3,0.7,0,0,0,0,39,24.8,11.9,7.4,4.3
35.9,d_20100201,0.1,0,0,0,0,0,64.1,41.8,19.1,10.8,5.1
25,d_20100301,0.4,0,0,0,0,0,74.6,54,27.8,17.4,8.9
24.2,d_20100401,0.6,0.2,0,0,0,0,75.1,58,31.4,17.7,5.3
26.1,d_20100501,0.9,0.1,0,0,0,0,73.2,58.2,30.2,14.7,2.7
28.1,d_20100601,0.5,0,0,0,0,0,71.4,47,13.2,4.2,0.8
23.3,d_20100701,9.8,5.6,2.7,0.7,0,0,66.9,55.3,34.9,23.6,11.7
22.6,d_20100801,10.7,6.3,2.4,0.9,0,0,66.9,52.8,32.6,24.7,10.6
18.2,d_20100901,9.3,6.6,3.6,2.3,0.5,0,72.6,58.2,28,14,4.8
37,d_20101001,14.5,8.4,4,2.4,0.7,0,48.5,29.5,11.2,5.1,1.5
47.1,d_20101101,20.8,13.5,5.1,2.2,0.3,0,32,19.2,5.3,2.3,0.4
46.4,d_20101201,27.9,19.7,9.6,5.7,2.6,0,25.7,14.6,3.5,1.4,0.5
51.8,d_20110101,33.9,18.2,4.9,1.2,0,0,14.2,5.3,1.9,0.6,0
55.8,d_20110201,30.1,16.2,3.5,0.2,0,0,14.1,4.7,0.9,0.2,0
48.9,d_20110301,42.9,28.4,12.7,6.6,1.5,0,8.1,3.1,0.3,0,0
6,d_20110401,93.9,86.1,59.6,43.3,23.3,0,0,0,0,0,0
8.4,d_20110501,91.4,86.6,73.8,63.6,42.2,0,0.2,0,0,0,0
0,d_20110601,100,99,95.4,93,85,0,0,0,0,0,0
0,d_20110701,100.1,99.8,95.5,92.5,81.3,0,0,0,0,0,0
0,d_20110801,100.1,100.1,98.6,95,88.1,0,0,0,0,0,0
0,d_20110901,100,100,99.2,96.6,88.8,0,0,0,0,0,0
0,d_20111001,99.9,99.9,96.2,91.7,85.1,0,0,0,0,0,0
0,d_20111101,100,99.8,95.4,91.1,83.4,0,0,0,0,0,0
3,d_20111201,96.9,91.9,81.2,72.9,55.9,0,0,0,0,0,0
12.1,d_20120101,87.5,81.4,64,51,35.8,0,0.4,0,0,0,0
21.3,d_20120201,77.1,60,38.6,29.3,16.1,0,1.5,0.3,0,0,0
40.9,d_20120301,46.5,36.4,22.6,13.1,2.3,0,12.6,5.4,1.2,0.2,0
46.5,d_20120401,40.8,31.1,12.2,5.1,0.5,0,12.7,6.1,1.1,0.2,0
58,d_20120501,24,10.2,1,0,0,0,18.1,5.2,0.1,0,0
59.7,d_20120601,17.3,7.2,0.1,0,0,0,23,8.4,1,0.1,0
52.9,d_20120701,15.7,7.1,0.1,0,0,0,31.4,15.4,1.5,0,0
45.3,d_20120801,18,7.7,1,0.1,0,0,36.8,21.4,2,0,0
46.8,d_20120901,17.5,8.6,2,0.6,0,0,35.6,20.3,3.7,0.7,0
53.8,d_20121001,34.8,17,2.7,0.6,0,0,11.3,4.5,0.6,0,0
43.3,d_20121101,54.3,34.4,9,3.3,0.5,0,2.4,0.8,0,0,0
21.7,d_20121201,77.8,60.8,27.8,11.6,3.2,0,0.6,0.2,0,0,0
37.4,d_20130101,58.8,37.7,13.8,7.3,3,0,3.8,1.1,0.1,0,0
35.7,d_20130201,62.5,35,7.9,3.3,2.2,0,1.7,0.4,0,0,0
35.1,d_20130301,64.2,37.7,7.8,3.9,2.4,0,0.7,0.2,0,0,0
24.7,d_20130401,75.3,51.7,15.6,5.7,1.7,0,0,0,0,0,0
21.9,d_20130501,78.2,56.7,19.2,6.9,1,0,0,0,0,0,0
6.7,d_20130601,93.2,84.4,43,18.4,4.6,0,0.1,0,0,0,0
36.7,d_20130701,61.7,38.5,7.8,2.7,0.2,0,1.6,0.5,0,0,0
43.4,d_20130801,55.7,27.5,5.2,2,0.2,0,1,0.2,0,0,0
76.6,d_20130901,19.2,6.7,1.6,0.5,0,0,4.1,1.9,0.3,0.1,0
60,d_20131001,32.1,16.3,2.4,0.8,0,0,7.9,1.7,0.1,0,0
54.5,d_20131101,32.7,18.3,3.7,1.1,0,0,12.8,4.7,0.4,0.1,0
58.4,d_20131201,24.6,11.4,1.4,0.4,0,0,17,6,0.6,0.4,0.1
57.4,d_20140101,30.4,13.8,1.2,0.1,0,0,12,4.1,0.5,0.3,0
65.6,d_20140201,24.8,8.6,0.5,0.1,0,0,9.6,2.7,0.2,0,0
58.7,d_20140301,29.8,12.1,1,0.1,0,0,11.5,4.9,0.1,0,0
34,d_20140401,61.3,40.7,13,4.5,0.5,0,4.7,1.1,0,0,0
48,d_20140501,39.5,24.7,8.9,3.6,0.2,0,12.4,4.8,0.3,0,0
48.7,d_20140601,48.5,25.3,6.3,2.4,1,0,2.9,0.3,0,0,0
49.3,d_20140701,49.2,25.6,4.2,0.9,0,0,1.6,0.2,0,0,0
38.1,d_20140801,61,37,9.5,2.5,0,0,0.9,0.1,0,0,0
49.9,d_20140901,41.4,21.7,4.2,1.1,0.1,0,8.7,3.3,0.1,0,0
54.4,d_20141001,37.7,15.9,3.3,0.6,0,0,7.8,2.1,0,0,0
69.3,d_20141101,13.9,4.2,0,0,0,0,16.8,6.4,0.3,0,0
72,d_20141201,12.5,3.7,0,0,0,0,15.5,5.7,0.3,0,0
56.5,d_20150101,2.4,0.1,0,0,0,0,41.1,21,2.9,0.4,0
56.7,d_20150201,8.8,2.9,0.2,0,0,0,34.4,17,2.3,0.1,0
47.3,d_20150301,1.9,0.3,0,0,0,0,50.8,30.4,7.2,3.6,0.4
35.8,d_20150401,0.6,0.1,0,0,0,0,63.6,46.2,15.9,5.9,2.1
1,d_20150501,0,0,0,0,0,0,98.9,95.1,73.6,52.9,22.1
1.4,d_20150601,0,0,0,0,0,0,98.5,94.6,71.7,47.3,15.2
0.1,d_20150701,0,0,0,0,0,0,99.9,96.9,79.6,59.7,25.1
3.7,d_20150801,0,0,0,0,0,0,96.4,87.7,59.2,38.4,16.4
10.9,d_20150901,0,0,0,0,0,0,89,73.9,41.4,26.1,9.4
3.9,d_20151001,0,0,0,0,0,0,96.1,85.4,56.4,38.6,20.8
1.4,d_20151101,0,0,0,0,0,0,98.6,94.9,72.2,52.6,33
4.1,d_20151201,0.1,0,0,0,0,0,95.8,86.5,58.2,46.1,30.2
8,d_20160101,0.4,0.1,0,0,0,0,91.7,77.2,49.3,36.1,22.4
44.7,d_20160201,3.4,0.9,0,0,0,0,51.9,32.4,16.6,9.7,2.3
45.8,d_20160301,1.2,0.1,0,0,0,0,53,35.3,18,10.7,3.5
32,d_20160401,0.8,0.1,0,0,0,0,67.2,50.8,28.4,19.8,10.6
14,d_20160501,0.1,0,0,0,0,0,85.9,68.6,40.9,30.9,19.4
8.2,d_20160601,0,0,0,0,0,0,91.9,82.7,55.3,41.8,24.6
35,d_20160701,4.3,1.5,0,0,0,0,60.6,50.6,31.9,21.3,9.4
20.7,d_20160801,0.8,0.2,0,0,0,0,78.5,62.8,38.3,23.9,8
25.1,d_20160901,0.9,0.2,0,0,0,0,74.1,57.9,28.3,15.1,3.7
33.6,d_20161001,3.9,1,0,0,0,0,62.5,42.3,19.9,10.1,2.8
29,d_20161101,1.2,0.3,0,0,0,0,69.8,48.8,26.8,14.7,5.5
29.7,d_20161201,2.1,0.3,0,0,0,0,68.2,47.9,19.4,11,3.1
33.6,d_20170101,3.4,0.4,0,0,0,0,63,43.6,13.4,6.2,0.6
41.1,d_20170201,5.8,1,0,0,0,0,53.1,30.3,6.6,2.1,0
40,d_20170301,8.5,2.1,0,0,0,0,51.5,28.7,8.8,2.9,0.4
29.9,d_20170401,1.9,0.1,0,0,0,0,68.3,51.3,13.4,4.5,1.1
63.6,d_20170501,12.5,5.1,0.1,0,0,0,23.9,9.5,0.8,0.1,0
82.7,d_20170601,6.5,1,0,0,0,0,10.8,2.3,0.2,0,0
61,d_20170701,0.3,0,0,0,0,0,38.7,14.9,2,0.6,0
35,d_20170801,0.2,0,0,0,0,0,64.9,42.7,22.2,15.7,10.1
37.8,d_20170901,1.9,0.4,0,0,0,0,60.3,41.2,20.2,12.8,7.8
57.3,d_20171001,3.9,0.4,0,0,0,0,38.8,26.6,14.5,9.2,5.5
59.3,d_20171101,10.2,3.4,0.4,0,0,0,30.3,21.1,11.6,6.8,4.1
57.7,d_20171201,12,5.7,0.5,0,0,0,30.5,20,11,6.7,4.3
58.5,d_20180101,21.4,9.2,1.2,0.2,0,0,20.1,13.9,7.9,5.5,4.1
51.3,d_20180201,14.8,6.8,1.5,0,0,0,34,22.8,12,8,5.1
53.3,d_20180301,13.1,6,1.3,0,0,0,33.4,23,12.8,9.1,5.6
43.9,d_20180401,31.3,13.9,1.8,0.2,0,0,24.6,18.1,9.2,7.2,5.2
23.2,d_20180501,75.9,54.8,18.2,5.4,0.6,0,0.9,0,0,0,0
18.4,d_20180601,78.6,64.7,34.3,15.7,3.6,0,2.8,0.9,0,0,0
23.9,d_20180701,71.7,53.8,20,8.4,3.1,0,4.4,1.9,0,0,0
33.3,d_20180801,60.4,38.9,12.4,4.2,0.7,0,6.3,2.8,0.5,0.1,0
54.1,d_20180901,21,10.3,2.6,1,0.1,0,24.7,15.9,5.5,2.6,0.8
24.1,d_20181001,2.3,0.4,0,0,0,0,73.6,56.1,27.3,12.9,2.7
26.3,d_20181101,2.2,0.2,0,0,0,0,71.4,49.7,17.5,5.8,0.3
21.7,d_20181201,1.1,0.1,0,0,0,0,77.1,62.6,28.6,12.6,1.8
17.9,d_20190101,1,0.1,0,0,0,0,81.1,72.1,42.1,22.9,5.9
14.4,d_20190201,0.4,0,0,0,0,0,85.2,74.8,48.2,28.9,8.6
13.7,d_20190301,0,0,0,0,0,0,86.2,76.6,50.3,34.4,12.9
11.4,d_20190401,0,0,0,0,0,0,88.5,80,59.5,46.6,27.5
5.5,d_20190501,0,0,0,0,0,0,94.5,86.4,67.4,56.5,37.9
13.6,d_20190601,1,0.2,0,0,0,0,85.4,73.1,54.4,42.1,22.9
37.8,d_20190701,9.1,4.9,1.3,0.4,0,0,53.2,35.9,17,9.4,4.9
34.4,d_20190801,16.1,7.8,2.9,1,0.2,0,49.6,34.4,16.4,7.9,2.3
48.7,d_20190901,20.2,12.3,4.6,1.6,0.4,0,31,15.5,5.8,3.2,1.4
48.9,d_20191001,22.1,10.8,3,1.2,0.1,0,29.2,20.9,9.2,3.7,1.6
45.9,d_20191101,18.1,8.7,2.5,0.8,0.1,0,36,20.2,6.1,2.6,1.2
50.6,d_20191201,18.8,9.4,2.4,0.8,0.2,0,30.5,16.6,5,2.2,1.1
52.5,d_20200101,23.2,12.9,3.6,1.4,0.4,0,24.4,13.4,5.5,2.9,1.3
52.2,d_20200201,34.2,17.7,6.6,2.6,0.7,0,13.5,5.6,1.7,0.9,0.3
49.4,d_20200301,31.5,25.3,11.5,4.6,0.5,0,19.3,10.2,1.2,0.4,0.1
52.8,d_20200401,27.5,17.7,4.7,2,0.3,0,19.7,10.2,1.7,0.5,0.1
65.1,d_20200501,11.6,4,0.5,0.1,0,0,23.2,12.2,2.4,0.5,0
68.7,d_20200601,12.4,5.2,1.1,0.1,0,0,18.8,10.2,2.5,0.5,0
49.9,d_20200701,27.5,13.1,1.5,0,0,0,22.7,11.6,4.3,1.5,0.1
49.9,d_20200801,26.5,12.7,0.9,0,0,0,23.6,12.3,4.1,1.8,0.1
46.7,d_20200901,35.7,25.7,13.9,6.6,1.3,0,17.5,12.8,5.2,2.1,0.4
33.7,d_20201001,33,25.6,14.6,8.4,2.1,0,33.5,24.5,15.2,10.1,3.2
32.7,d_20201101,43.3,33.2,19.8,13.3,5.3,0,23.9,18,9,4.4,0.5
35.2,d_20201201,46.5,37.6,23.4,17.2,10.4,0,18.2,9.7,2.9,0.9,0
34.2,d_20210101,53.6,46.9,34.1,26.4,18.4,0,12.2,5.1,1,0.1,0
35.1,d_20210201,52.2,43.3,27.8,22.8,16.9,0,12.6,5.4,1.5,0.1,0
34.8,d_20210301,59.2,48.1,29.1,23.4,15.9,0,6,2.6,0.1,0,0
36.3,d_20210401,58.7,45.9,29.6,22.9,14.3,0,5.1,2.3,0.2,0,0
28.2,d_20210501,62.8,49.8,28.6,17.7,8.1,0,8.9,4.2,0.5,0,0
42.3,d_20210601,29,15.4,4,0.9,0,0,28.7,18.3,5.5,1.3,0
56,d_20210701,18.9,6.4,0,0,0,0,25.2,9.3,1.4,0.1,0
41.3,d_20210801,2.7,0.9,0,0,0,0,56,35.3,11.9,5.2,1.8
21.5,d_20210901,1.8,0.2,0,0,0,0,76.7,55.6,23,11.8,3.1
